+-------------------------------+--------------------------------------------------------------------+---------+----------+---------+-----------+-----------------------------------------------------------+--------+------------------------------------------------------------+---------------------------------------------------------------------------------------------------------+
*** WARNING ***
The block and item IDs are dynamic and will be different on each world!
DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)
*** ALSO ***
The server doesn't have a list of sub block and sub items
(= items with different damage value or blocks with different metadata).
That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.
NOTE: The metadata value displayed is from the ItemStacks from getSubBlocks(), it's NOT necessarily the metadata value in world!!
NOTE: For blocks, Subtypes = true is only based on the number of returned ItemStacks from getSubBlocks() being > 1
NOTE: For blocks, Subtypes = ? means that Item.getItemFromBlock(block) returned null or the command was run on the server side
The Exists column indicates whether the block currently exists in the game,
or is just a placeholder dummy air block for a remove block read from the block ID map in the level.dat file
+-------------------------------+--------------------------------------------------------------------+---------+----------+---------+-----------+-----------------------------------------------------------+--------+------------------------------------------------------------+---------------------------------------------------------------------------------------------------------+
| Mod name                      | Registry name                                                      | BlockID | Subtypes | Item ID | Item meta | Display name                                              | Exists | Ore Dict keys                                              | NBT                                                                                                     |
| Tinkers' Construct            | tconstruct:ore                                                     |    2071 |     true |    6533 |         1 | Ardite Ore                                                | true   | oreArdite                                                  |                                                                                                         |
| Tinkers' Construct            | tconstruct:punji                                                   |    2122 |    false |    6641 |         0 | Punji Sticks                                              | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:purpleslime                                             |    2175 |    false |         |           | Liquid Purple Slime                                       | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:rack                                                    |    2123 |     true |    6642 |         0 | Item Rack                                                 | true   |                                                            | {textureBlock:{id:"minecraft:wooden_slab",Count:1b,Damage:0s}}                                          |
| Tinkers' Construct            | tconstruct:rack                                                    |    2123 |     true |    6642 |         1 | Drying Rack                                               | true   |                                                            | {textureBlock:{id:"minecraft:wooden_slab",Count:1b,Damage:0s}}                                          |
| Tinkers' Construct            | tconstruct:seared                                                  |    2096 |     true |    6612 |         0 | Seared Stone                                              | true   | blockSeared                                                |                                                                                                         |
| Tinkers' Construct            | tconstruct:seared                                                  |    2096 |     true |    6612 |         1 | Seared Cobblestone                                        | true   | blockSeared                                                |                                                                                                         |
| Tinkers' Construct            | tconstruct:seared                                                  |    2096 |     true |    6612 |         2 | Seared Paver                                              | true   | blockSeared                                                |                                                                                                         |
| Tinkers' Construct            | tconstruct:seared                                                  |    2096 |     true |    6612 |         3 | Seared Bricks                                             | true   | blockSeared                                                |                                                                                                         |
| Tinkers' Construct            | tconstruct:seared                                                  |    2096 |     true |    6612 |         4 | Cracked Seared Bricks                                     | true   | blockSeared                                                |                                                                                                         |
| Tinkers' Construct            | tconstruct:seared                                                  |    2096 |     true |    6612 |         5 | Fancy Seared Bricks                                       | true   | blockSeared                                                |                                                                                                         |
| Tinkers' Construct            | tconstruct:seared                                                  |    2096 |     true |    6612 |         6 | Square Seared Bricks                                      | true   | blockSeared                                                |                                                                                                         |
| Tinkers' Construct            | tconstruct:seared                                                  |    2096 |     true |    6612 |         7 | Seared Road                                               | true   | blockSeared                                                |                                                                                                         |
| Tinkers' Construct            | tconstruct:seared                                                  |    2096 |     true |    6612 |         8 | Seared Creeperface                                        | true   | blockSeared                                                |                                                                                                         |
| Tinkers' Construct            | tconstruct:seared                                                  |    2096 |     true |    6612 |         9 | Triangle Seared Bricks                                    | true   | blockSeared                                                |                                                                                                         |
| Tinkers' Construct            | tconstruct:seared                                                  |    2096 |     true |    6612 |        10 | Small Seared Bricks                                       | true   | blockSeared                                                |                                                                                                         |
| Tinkers' Construct            | tconstruct:seared                                                  |    2096 |     true |    6612 |        11 | Seared Tiles                                              | true   | blockSeared                                                |                                                                                                         |
| Tinkers' Construct            | tconstruct:seared_furnace_controller                               |    2104 |    false |    6620 |         0 | Seared Furnace Controller                                 | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:seared_glass                                            |    2103 |    false |    6619 |         0 | Seared Glass                                              | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:seared_slab                                             |    2106 |     true |    6622 |         0 | Seared Stone Slab                                         | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:seared_slab                                             |    2106 |     true |    6622 |         1 | Seared Cobblestone Slab                                   | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:seared_slab                                             |    2106 |     true |    6622 |         2 | Seared Paver Slab                                         | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:seared_slab                                             |    2106 |     true |    6622 |         3 | Seared Bricks Slab                                        | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:seared_slab                                             |    2106 |     true |    6622 |         4 | Cracked Seared Bricks Slab                                | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:seared_slab                                             |    2106 |     true |    6622 |         5 | Fancy Seared Bricks Slab                                  | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:seared_slab                                             |    2106 |     true |    6622 |         6 | Square Seared Bricks Slab                                 | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:seared_slab                                             |    2106 |     true |    6622 |         7 | Seared Road Slab                                          | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:seared_slab2                                            |    2107 |     true |    6623 |         0 | Seared Creeperface Slab                                   | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:seared_slab2                                            |    2107 |     true |    6623 |         1 | Triangle Seared Bricks Slab                               | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:seared_slab2                                            |    2107 |     true |    6623 |         2 | Small Seared Bricks Slab                                  | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:seared_slab2                                            |    2107 |     true |    6623 |         3 | Seared Tile Slab                                          | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:seared_stairs_brick                                     |    2111 |    false |    6627 |         0 | Seared Bricks Stairs                                      | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:seared_stairs_brick_cracked                             |    2112 |    false |    6628 |         0 | Cracked Seared Bricks Stairs                              | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:seared_stairs_brick_fancy                               |    2113 |    false |    6629 |         0 | Fancy Seared Bricks Stairs                                | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:seared_stairs_brick_small                               |    2116 |    false |    6632 |         0 | Small Seared Bricks Stairs                                | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:seared_stairs_brick_square                              |    2114 |    false |    6630 |         0 | Square Seared Bricks Stairs                               | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:seared_stairs_brick_triangle                            |    2115 |    false |    6631 |         0 | Triangle Seared Bricks Stairs                             | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:seared_stairs_cobble                                    |    2109 |    false |    6625 |         0 | Seared Cobblestone Stairs                                 | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:seared_stairs_creeper                                   |    2119 |    false |    6635 |         0 | Seared Creeperface Stairs                                 | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:seared_stairs_paver                                     |    2110 |    false |    6626 |         0 | Seared Paver Stairs                                       | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:seared_stairs_road                                      |    2117 |    false |    6633 |         0 | Seared Road Stairs                                        | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:seared_stairs_stone                                     |    2108 |    false |    6624 |         0 | Seared Stone Stairs                                       | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:seared_stairs_tile                                      |    2118 |    false |    6634 |         0 | Seared Tile Stairs                                        | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:seared_tank                                             |    2098 |     true |    6614 |         0 | Seared Tank                                               | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:seared_tank                                             |    2098 |     true |    6614 |         1 | Seared Gauge                                              | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:seared_tank                                             |    2098 |     true |    6614 |         2 | Seared Window                                             | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime                                                   |    2176 |     true |    6531 |         1 | Slime Block                                               | true   | blockSlime,blockSlimeBlue                                  |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime                                                   |    2176 |     true |    6531 |         2 | Slime Block                                               | true   | blockSlime                                                 |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime                                                   |    2176 |     true |    6531 |         3 | Blood Slime Block                                         | true   | blockSlime,blockSlimeRed                                   |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime                                                   |    2176 |     true |    6531 |         4 | Slime Block                                               | true   | blockSlime                                                 |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_channel                                           |    2127 |     true |    6646 |         0 | Slime Channel                                             | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_channel                                           |    2127 |     true |    6646 |         1 | Slime Channel                                             | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_channel                                           |    2127 |     true |    6646 |         2 | Slime Channel                                             | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_channel                                           |    2127 |     true |    6646 |         3 | Blood Channel                                             | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_channel                                           |    2127 |     true |    6646 |         4 | Slime Channel                                             | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_congealed                                         |    2070 |     true |    6532 |         0 | Congealed Slime Block                                     | true   | blockSlimeCongealed                                        |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_congealed                                         |    2070 |     true |    6532 |         1 | Congealed Slime Block                                     | true   | blockSlimeCongealed                                        |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_congealed                                         |    2070 |     true |    6532 |         2 | Congealed Slime Block                                     | true   | blockSlimeCongealed                                        |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_congealed                                         |    2070 |     true |    6532 |         3 | Congealed Bloodblock                                      | true   | blockSlimeCongealed                                        |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_congealed                                         |    2070 |     true |    6532 |         4 | Congealed Slime Block                                     | true   | blockSlimeCongealed                                        |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_dirt                                              |    2083 |     true |    6548 |         0 | Green Slimy Dirt                                          | true   | blockSlimeDirt                                             |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_dirt                                              |    2083 |     true |    6548 |         1 | Blue Slimy Dirt                                           | true   | blockSlimeDirt                                             |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_dirt                                              |    2083 |     true |    6548 |         2 | Purple Slimy Dirt                                         | true   | blockSlimeDirt                                             |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_dirt                                              |    2083 |     true |    6548 |         3 | Magma Slimy Dirt                                          | true   | blockSlimeDirt                                             |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_grass                                             |    2084 |     true |    6549 |         0 | Slimy Grass                                               | true   | blockSlimeGrass                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_grass                                             |    2084 |     true |    6549 |         1 | Green Slimy Grass                                         | true   | blockSlimeGrass                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_grass                                             |    2084 |     true |    6549 |         2 | Blue Slimy Grass                                          | true   | blockSlimeGrass                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_grass                                             |    2084 |     true |    6549 |         3 | Purple Slimy Grass                                        | true   | blockSlimeGrass                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_grass                                             |    2084 |     true |    6549 |         4 | Magma Slimy Grass                                         | true   | blockSlimeGrass                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_grass                                             |    2084 |     true |    6549 |         5 | Slimy Grass                                               | true   | blockSlimeGrass                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_grass                                             |    2084 |     true |    6549 |         6 | Green Slimy Grass                                         | true   | blockSlimeGrass                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_grass                                             |    2084 |     true |    6549 |         7 | Blue Slimy Grass                                          | true   | blockSlimeGrass                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_grass                                             |    2084 |     true |    6549 |         8 | Purple Slimy Grass                                        | true   | blockSlimeGrass                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_grass                                             |    2084 |     true |    6549 |         9 | Magma Slimy Grass                                         | true   | blockSlimeGrass                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_grass                                             |    2084 |     true |    6549 |        10 | Slimy Grass                                               | true   | blockSlimeGrass                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_grass                                             |    2084 |     true |    6549 |        11 | Green Slimy Grass                                         | true   | blockSlimeGrass                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_grass                                             |    2084 |     true |    6549 |        12 | Blue Slimy Grass                                          | true   | blockSlimeGrass                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_grass                                             |    2084 |     true |    6549 |        13 | Purple Slimy Grass                                        | true   | blockSlimeGrass                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_grass                                             |    2084 |     true |    6549 |        14 | Magma Slimy Grass                                         | true   | blockSlimeGrass                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_grass_tall                                        |    2086 |     true |    6551 |         0 | Tall Slimy Grass                                          | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_grass_tall                                        |    2086 |     true |    6551 |         1 | Slimy Fern                                                | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_grass_tall                                        |    2086 |     true |    6551 |         4 | Tall Slimy Grass                                          | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_grass_tall                                        |    2086 |     true |    6551 |         5 | Slimy Fern                                                | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_grass_tall                                        |    2086 |     true |    6551 |         8 | Tall Slimy Grass                                          | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_grass_tall                                        |    2086 |     true |    6551 |         9 | Slimy Fern                                                | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_leaves                                            |    2085 |     true |    6550 |         0 | Slimy Leaves                                              | true   | treeLeaves                                                 |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_leaves                                            |    2085 |     true |    6550 |         1 | Slimy Leaves                                              | true   | treeLeaves                                                 |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_leaves                                            |    2085 |     true |    6550 |         2 | Slimy Leaves                                              | true   | treeLeaves                                                 |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_sapling                                           |    2087 |     true |    6552 |         0 | Blue Slime Sapling                                        | true   | treeSapling                                                |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_sapling                                           |    2087 |     true |    6552 |         1 | Purple Slime Sapling                                      | true   | treeSapling                                                |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_sapling                                           |    2087 |     true |    6552 |         2 | Magma Slime Sapling                                       | true   | treeSapling                                                |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_vine_blue                                         |    2090 |    false |    6555 |         0 | Blue Slimy Vine                                           | true   | vine                                                       |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_vine_blue_end                                     |    2088 |    false |    6553 |         0 | Blue Slimy Vine                                           | true   | vine                                                       |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_vine_blue_mid                                     |    2089 |    false |    6554 |         0 | Blue Slimy Vine                                           | true   | vine                                                       |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_vine_purple                                       |    2093 |    false |    6558 |         0 | Purple Slimy Vine                                         | true   | vine                                                       |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_vine_purple_end                                   |    2091 |    false |    6556 |         0 | Purple Slimy Vine                                         | true   | vine                                                       |                                                                                                         |
| Tinkers' Construct            | tconstruct:slime_vine_purple_mid                                   |    2092 |    false |    6557 |         0 | Purple Slimy Vine                                         | true   | vine                                                       |                                                                                                         |
| Tinkers' Construct            | tconstruct:smeltery_controller                                     |    2097 |    false |    6613 |         0 | Smeltery Controller                                       | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:smeltery_io                                             |    2102 |    false |    6618 |         0 | Seared Drain                                              | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:soil                                                    |    2069 |     true |    6530 |         0 | Grout                                                     | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:soil                                                    |    2069 |     true |    6530 |         1 | Green Slimy Mud                                           | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:soil                                                    |    2069 |     true |    6530 |         2 | Blue Slimy Mud                                            | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:soil                                                    |    2069 |     true |    6530 |         3 | Graveyard Soil                                            | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:soil                                                    |    2069 |     true |    6530 |         4 | Consecrated Soil                                          | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:soil                                                    |    2069 |     true |    6530 |         5 | Slimy Magma Mud                                           | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:stone_ladder                                            |    2121 |    false |    6640 |         0 | Stone Ladder                                              | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:stone_torch                                             |    2120 |    false |    6639 |         0 | Stone Torch                                               | true   | torch                                                      |                                                                                                         |
| Tinkers' Construct            | tconstruct:tinker_tank_controller                                  |    2105 |    false |    6621 |         0 | Tinker Tank Controller                                    | true   |                                                            |                                                                                                         |
| Tinkers' Construct            | tconstruct:toolforge                                               |    2095 |     true |    6590 |         0 | Tool Forge                                                | true   |                                                            | {textureBlock:{id:"chisel:blockaluminum",Count:1b,Damage:0s}}                                           |
| Tinkers' Construct            | tconstruct:toolforge                                               |    2095 |     true |    6590 |         0 | Tool Forge                                                | true   |                                                            | {textureBlock:{id:"chisel:blockcobalt",Count:1b,Damage:0s}}                                             |
| Tinkers' Construct            | tconstruct:toolforge                                               |    2095 |     true |    6590 |         0 | Tool Forge                                                | true   |                                                            | {textureBlock:{id:"chisel:blockelectrum",Count:1b,Damage:0s}}                                           |
| Tinkers' Construct            | tconstruct:toolforge                                               |    2095 |     true |    6590 |         0 | Tool Forge                                                | true   |                                                            | {textureBlock:{id:"chisel:blocklead",Count:1b,Damage:0s}}                                               |
| Tinkers' Construct            | tconstruct:toolforge                                               |    2095 |     true |    6590 |         0 | Tool Forge                                                | true   |                                                            | {textureBlock:{id:"chisel:blocknickel",Count:1b,Damage:0s}}                                             |
| Tinkers' Construct            | tconstruct:toolforge                                               |    2095 |     true |    6590 |         0 | Tool Forge                                                | true   |                                                            | {textureBlock:{id:"chisel:blocksilver",Count:1b,Damage:0s}}                                             |
| Tinkers' Construct            | tconstruct:toolforge                                               |    2095 |     true |    6590 |         0 | Tool Forge                                                | true   |                                                            | {textureBlock:{id:"enderio:block_alloy",Count:1b,Damage:0s}}                                            |
| Tinkers' Construct            | tconstruct:toolforge                                               |    2095 |     true |    6590 |         0 | Tool Forge                                                | true   |                                                            | {textureBlock:{id:"enderio:block_alloy",Count:1b,Damage:1s}}                                            |
| Tinkers' Construct            | tconstruct:toolforge                                               |    2095 |     true |    6590 |         0 | Tool Forge                                                | true   |                                                            | {textureBlock:{id:"enderio:block_alloy",Count:1b,Damage:2s}}                                            |
| Tinkers' Construct            | tconstruct:toolforge                                               |    2095 |     true |    6590 |         0 | Tool Forge                                                | true   |                                                            | {textureBlock:{id:"enderio:block_alloy",Count:1b,Damage:3s}}                                            |
