+--------------------------------+--------------------------------------------------------------------+---------+----------+----------------------------------------------+-----------------------------------------------------------------------------------------------------------------+------------------------------------------------------------------+
| *** WARNING ***                                                                                                                                                                                                                                                                                                                                              |
| The block and item IDs are dynamic and will be different on each world!                                                                                                                                                                                                                                                                                      |
| DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)                                                                                                                                                                                                                                                    |
| *** ALSO ***                                                                                                                                                                                                                                                                                                                                                 |
| The server doesn't have a list of sub block and sub items                                                                                                                                                                                                                                                                                                    |
| (= items with different damage value or blocks with different metadata).                                                                                                                                                                                                                                                                                     |
| That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.                                                                                                                                                                                                                                    |
+--------------------------------+--------------------------------------------------------------------+---------+----------+----------------------------------------------+-----------------------------------------------------------------------------------------------------------------+------------------------------------------------------------------+
| Mod name                       | Registry name                                                      | Item ID | Meta/dmg |                                 Display name | Recipe name                                                                                                     | Ore Dict keys                                                    |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |               H. S. E. Delayed Locking Track | railcraft:track_outfitted#0$74                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                      H. S. E. Detector Track | railcraft:track_outfitted#0$28                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                       H. S. E. Locking Track | railcraft:track_outfitted#0$55                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                    H. S. E. Locomotive Track | railcraft:track_outfitted#0$100                                                                                 |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                     H. S. E. Messenger Track | railcraft:track_outfitted#0$67                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                       H. S. E. Priming Track | railcraft:track_outfitted#0$81                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                      H. S. E. Throttle Track | railcraft:track_outfitted#0$107                                                                                 |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                    H. S. E. Transition Track | railcraft:track_outfitted#0$117                                                                                 |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                       H. S. E. Whistle Track | railcraft:track_outfitted#0$93                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                          H. S. Locking Track | railcraft:track_outfitted#0$54                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                       H. S. Locomotive Track | railcraft:track_outfitted#0$99                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                        H. S. Messenger Track | railcraft:track_outfitted#0$66                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                          H. S. Priming Track | railcraft:track_outfitted#0$80                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                         H. S. Throttle Track | railcraft:track_outfitted#0$106                                                                                 |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                       H. S. Transition Track | railcraft:track_outfitted#0$116                                                                                 |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                          H. S. Whistle Track | railcraft:track_outfitted#0$92                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                         Iron Activator Track | railcraft:track_outfitted#0$5                                                                                   |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                           Iron Booster Track | railcraft:track_outfitted#0$12                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                       Iron Buffer Stop Track | railcraft:track_outfitted#0$17                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                           Iron Control Track | railcraft:track_outfitted#0$22                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                           Iron Coupler Track | railcraft:track_outfitted#0$120                                                                                 |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                   Iron Delayed Locking Track | railcraft:track_outfitted#0$75                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                          Iron Detector Track | railcraft:track_outfitted#0$29                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                      Iron Disembarking Track | railcraft:track_outfitted#0$34                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                           Iron Dumping Track | railcraft:track_outfitted#0$39                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                         Iron Embarking Track | railcraft:track_outfitted#0$44                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                             Iron Gated Track | railcraft:track_outfitted#0$49                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                          Iron Launcher Track | railcraft:track_outfitted#0$87                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                           Iron Locking Track | railcraft:track_outfitted#0$56                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                        Iron Locomotive Track | railcraft:track_outfitted#0$101                                                                                 |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                         Iron Messenger Track | railcraft:track_outfitted#0$68                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                           Iron One-Way Track | railcraft:track_outfitted#0$61                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                           Iron Priming Track | railcraft:track_outfitted#0$82                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                           Iron Routing Track | railcraft:track_outfitted#0$113                                                                                 |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                          Iron Throttle Track | railcraft:track_outfitted#0$108                                                                                 |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                           Iron Whistle Track | railcraft:track_outfitted#0$94                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                   Reinforced Activator Track | railcraft:track_outfitted#0$6                                                                                   |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                     Reinforced Booster Track | railcraft:track_outfitted#0$13                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                 Reinforced Buffer Stop Track | railcraft:track_outfitted#0$18                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                     Reinforced Control Track | railcraft:track_outfitted#0$23                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                     Reinforced Coupler Track | railcraft:track_outfitted#0$121                                                                                 |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |             Reinforced Delayed Locking Track | railcraft:track_outfitted#0$76                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                    Reinforced Detector Track | railcraft:track_outfitted#0$30                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                Reinforced Disembarking Track | railcraft:track_outfitted#0$35                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                     Reinforced Dumping Track | railcraft:track_outfitted#0$40                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                   Reinforced Embarking Track | railcraft:track_outfitted#0$45                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                       Reinforced Gated Track | railcraft:track_outfitted#0$50                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                    Reinforced Launcher Track | railcraft:track_outfitted#0$88                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                     Reinforced Locking Track | railcraft:track_outfitted#0$57                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                  Reinforced Locomotive Track | railcraft:track_outfitted#0$102                                                                                 |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                   Reinforced Messenger Track | railcraft:track_outfitted#0$69                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                     Reinforced One-Way Track | railcraft:track_outfitted#0$62                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                     Reinforced Priming Track | railcraft:track_outfitted#0$83                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                     Reinforced Routing Track | railcraft:track_outfitted#0$114                                                                                 |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                    Reinforced Throttle Track | railcraft:track_outfitted#0$109                                                                                 |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                     Reinforced Whistle Track | railcraft:track_outfitted#0$95                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                   Strap Iron Activator Track | railcraft:track_outfitted#0$7                                                                                   |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                     Strap Iron Booster Track | railcraft:track_outfitted#0$14                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                 Strap Iron Buffer Stop Track | railcraft:track_outfitted#0$19                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                     Strap Iron Control Track | railcraft:track_outfitted#0$24                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                     Strap Iron Coupler Track | railcraft:track_outfitted#0$122                                                                                 |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |             Strap Iron Delayed Locking Track | railcraft:track_outfitted#0$77                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                    Strap Iron Detector Track | railcraft:track_outfitted#0$31                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                Strap Iron Disembarking Track | railcraft:track_outfitted#0$36                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                     Strap Iron Dumping Track | railcraft:track_outfitted#0$41                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                   Strap Iron Embarking Track | railcraft:track_outfitted#0$46                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                       Strap Iron Gated Track | railcraft:track_outfitted#0$51                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                    Strap Iron Launcher Track | railcraft:track_outfitted#0$89                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                     Strap Iron Locking Track | railcraft:track_outfitted#0$58                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                  Strap Iron Locomotive Track | railcraft:track_outfitted#0$103                                                                                 |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                   Strap Iron Messenger Track | railcraft:track_outfitted#0$70                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                     Strap Iron One-Way Track | railcraft:track_outfitted#0$63                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                     Strap Iron Priming Track | railcraft:track_outfitted#0$84                                                                                  |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                     Strap Iron Routing Track | railcraft:track_outfitted#0$115                                                                                 |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                    Strap Iron Throttle Track | railcraft:track_outfitted#0$110                                                                                 |                                                                  |
| Railcraft                      | railcraft:track_outfitted                                          |    4419 |        0 |                     Strap Iron Whistle Track | railcraft:track_outfitted#0$96                                                                                  |                                                                  |
| Railcraft                      | railcraft:trade_station                                            |    4307 |        0 |                                Trade Station | railcraft:cart_trade_station_recipe                                                                             |                                                                  |
| Railcraft                      | railcraft:trade_station                                            |    4307 |        0 |                                Trade Station | railcraft:trade_station#0$1                                                                                     |                                                                  |
| Railcraft                      | railcraft:turbine_blade                                            |    4337 |        0 |                                Turbine Blade | railcraft:turbine_blade$1                                                                                       |                                                                  |
| Railcraft                      | railcraft:turbine_disk                                             |    4338 |        0 |                                 Turbine Disk | railcraft:turbine_disk$1                                                                                        |                                                                  |
| Railcraft                      | railcraft:turbine_rotor                                            |    4339 |        0 |                                Turbine Rotor | railcraft:rotor_repair                                                                                          |                                                                  |
| Railcraft                      | railcraft:turbine_rotor                                            |    4339 |        0 |                                Turbine Rotor | railcraft:turbine_rotor$1                                                                                       |                                                                  |
| Railcraft                      | railcraft:worldspike                                               |    4340 |        1 |                           Passive Worldspike | railcraft:worldspike#1$1                                                                                        |                                                                  |
| Railcraft                      | railcraft:worldspike                                               |    4340 |        2 |                          Personal Worldspike | railcraft:cart_worldspike_personal_recipe                                                                       |                                                                  |
| Railcraft                      | railcraft:worldspike                                               |    4340 |        2 |                          Personal Worldspike | railcraft:worldspike#2$1                                                                                        |                                                                  |
| Railcraft                      | railcraft:worldspike                                               |    4340 |        3 |                          Standard Worldspike | railcraft:cart_worldspike_standard_recipe                                                                       |                                                                  |
| Railcraft                      | railcraft:worldspike                                               |    4340 |        3 |                          Standard Worldspike | railcraft:worldspike#3$1                                                                                        |                                                                  |
| Railcraft                      | railcraft:worldspike_point                                         |    4341 |        0 |                             Worldspike Point | railcraft:worldspike_point$1                                                                                    |                                                                  |
| SecurityCraft                  | securitycraft:alarm                                                |    5086 |        0 |                                        Alarm | securitycraft:alarm                                                                                             |                                                                  |
| SecurityCraft                  | securitycraft:blacklist_module                                     |    5211 |        0 |                             Blacklist Module | securitycraft:blacklist_module                                                                                  |                                                                  |
| SecurityCraft                  | securitycraft:block_pocket_manager                                 |    5159 |        0 |                         Block Pocket Manager | securitycraft:block_pocket_manager                                                                              |                                                                  |
| SecurityCraft                  | securitycraft:block_pocket_wall                                    |    5158 |        0 |                            Block Pocket Wall | securitycraft:block_pocket_wall                                                                                 |                                                                  |
| SecurityCraft                  | securitycraft:bouncing_betty                                       |    5078 |        0 |                               Bouncing Betty | securitycraft:bouncing_betty                                                                                    |                                                                  |
| SecurityCraft                  | securitycraft:briefcase                                            |    5226 |        0 |                                    Briefcase | securitycraft:briefcase                                                                                         |                                                                  |
| SecurityCraft                  | securitycraft:bucket_f_lava                                        |    5207 |        0 |                             Fake Lava Bucket | securitycraft:bucket_f_lava                                                                                     |                                                                  |
| SecurityCraft                  | securitycraft:bucket_f_water                                       |    5206 |        0 |                            Fake Water Bucket | securitycraft:bucket_f_water                                                                                    |                                                                  |
| SecurityCraft                  | securitycraft:cage_trap                                            |    5081 |        0 |                                    Cage Trap | securitycraft:cage_trap                                                                                         |                                                                  |
| SecurityCraft                  | securitycraft:camera_monitor                                       |    5219 |        0 |                               Camera Monitor | securitycraft:camera_monitor                                                                                    |                                                                  |
| SecurityCraft                  | securitycraft:claymore                                             |    5095 |        0 |                                     Claymore | securitycraft:claymore                                                                                          |                                                                  |
| SecurityCraft                  | securitycraft:coal_mine                                            |    5187 |        0 |                                Coal Ore Mine | securitycraft:coal_ore_mine                                                                                     |                                                                  |
| SecurityCraft                  | securitycraft:cobblestone_mine                                     |    5182 |        0 |                             Cobblestone Mine | securitycraft:cobblestone_mine                                                                                  |                                                                  |
| SecurityCraft                  | securitycraft:codebreaker                                          |    5194 |        0 |                                  Codebreaker | securitycraft:codebreaker                                                                                       |                                                                  |
| SecurityCraft                  | securitycraft:crystal_quartz                                       |    5152 |        0 |                      Block of Crystal Quartz | securitycraft:crystal_quartz_block                                                                              |                                                                  |
| SecurityCraft                  | securitycraft:crystal_quartz                                       |    5152 |        1 |                Chiseled Crystal Quartz Block | securitycraft:chiseled_crystal_quartz                                                                           |                                                                  |
| SecurityCraft                  | securitycraft:crystal_quartz                                       |    5152 |        2 |                  Pillar Crystal Quartz Block | securitycraft:crystal_quartz_pillar                                                                             |                                                                  |
| SecurityCraft                  | securitycraft:crystal_quartz_item                                  |    5231 |        0 |                               Crystal Quartz | securitycraft:crystal_quartz                                                                                    |                                                                  |
| SecurityCraft                  | securitycraft:crystal_quartz_slab                                  |    5154 |        0 |                          Crystal Quartz Slab | securitycraft:crystal_quartz_slab                                                                               |                                                                  |
| SecurityCraft                  | securitycraft:diamond_mine                                         |    5189 |        0 |                             Diamond Ore Mine | securitycraft:diamond_mine                                                                                      |                                                                  |
| SecurityCraft                  | securitycraft:dirt_mine                                            |    5181 |        0 |                                    Dirt Mine | securitycraft:dirt_mine                                                                                         |                                                                  |
| SecurityCraft                  | securitycraft:disguise_module                                      |    5215 |        0 |                              Disguise Module | securitycraft:disguise_module                                                                                   |                                                                  |
| SecurityCraft                  | securitycraft:door_indestructible_iron_item                        |    5195 |        0 |                         Reinforced Iron Door | securitycraft:door_indestructible_iron_item                                                                     |                                                                  |
| SecurityCraft                  | securitycraft:electrified_iron_fence                               |    5107 |        0 |                       Electrified Iron Fence | securitycraft:electrified_iron_fence                                                                            |                                                                  |
| SecurityCraft                  | securitycraft:emerald_mine                                         |    5191 |        0 |                             Emerald Ore Mine | securitycraft:emerald_ore_mine                                                                                  |                                                                  |
| SecurityCraft                  | securitycraft:furnace_mine                                         |    5193 |        0 |                                 Furnace Mine | securitycraft:furnace_mine                                                                                      |                                                                  |
| SecurityCraft                  | securitycraft:gold_mine                                            |    5185 |        0 |                                Gold Ore Mine | securitycraft:gold_ore_mine                                                                                     |                                                                  |
| SecurityCraft                  | securitycraft:gravel_mine                                          |    5184 |        0 |                                  Gravel Mine | securitycraft:gravel_mine                                                                                       |                                                                  |
| SecurityCraft                  | securitycraft:harming_module                                       |    5212 |        0 |                               Harming Module | securitycraft:harming_module                                                                                    |                                                                  |
| SecurityCraft                  | securitycraft:ims                                                  |    5108 |        0 |                 Intelligent Munitions System | securitycraft:ims                                                                                               |                                                                  |
| SecurityCraft                  | securitycraft:inventory_scanner                                    |    5079 |        0 |                            Inventory Scanner | securitycraft:inventory_scanner                                                                                 |                                                                  |
| SecurityCraft                  | securitycraft:iron_mine                                            |    5186 |        0 |                                Iron Ore Mine | securitycraft:iron_ore_mine                                                                                     |                                                                  |
| SecurityCraft                  | securitycraft:keycard_lv1                                          |    5198 |        0 |                              Level 1 Keycard | securitycraft:keycard_lv1                                                                                       |                                                                  |
| SecurityCraft                  | securitycraft:keycard_lv2                                          |    5199 |        0 |                              Level 2 Keycard | securitycraft:keycard_lv2                                                                                       |                                                                  |
| SecurityCraft                  | securitycraft:keycard_lv3                                          |    5200 |        0 |                              Level 3 Keycard | securitycraft:keycard_lv3                                                                                       |                                                                  |
| SecurityCraft                  | securitycraft:keycard_lv4                                          |    5201 |        0 |                              Level 4 Keycard | securitycraft:keycard_lv4                                                                                       |                                                                  |
| SecurityCraft                  | securitycraft:keycard_lv5                                          |    5202 |        0 |                              Level 5 Keycard | securitycraft:keycard_lv5                                                                                       |                                                                  |
| SecurityCraft                  | securitycraft:keycard_reader                                       |    5076 |        0 |                               Keycard Reader | securitycraft:keycard_reader                                                                                    |                                                                  |
| SecurityCraft                  | securitycraft:keypad_frame                                         |    5094 |        0 |                                        Frame | securitycraft:keypad_frame                                                                                      |                                                                  |
| SecurityCraft                  | securitycraft:keypad_item                                          |    5218 |        0 |                                    Key Panel | securitycraft:keypad_item                                                                                       |                                                                  |
